profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519,10,177,200,0.000138,0.002440,0.013510,0.013545
X25519,10,178,200,0.000148,0.002510,0.013449,0.013478
X25519,10,179,200,0.000146,0.002908,0.013925,0.013955
X25519,10,180,200,0.000153,0.002578,0.013402,0.013429
X25519,10,181,200,0.000153,0.002542,0.013424,0.013442
X25519,10,182,200,0.000142,0.002461,0.013479,0.013495
X25519,10,183,200,0.000142,0.002459,0.013472,0.013505
X25519,10,184,200,0.000174,0.002476,0.013513,0.013530
X25519,10,185,200,0.000156,0.002505,0.013442,0.013458
X25519,10,186,200,0.000172,0.002502,0.013475,0.013491
X25519,10,187,200,0.000183,0.002453,0.013422,0.013439
X25519,10,188,200,0.000190,0.002786,0.013746,0.013761
X25519,10,189,200,0.000163,0.002513,0.013447,0.013476
X25519,10,190,200,0.000154,0.002483,0.013549,0.013575
X25519,10,191,200,0.000153,0.002515,0.013514,0.013549
X25519,10,192,200,0.000143,0.002521,0.013554,0.013591
X25519,10,193,200,0.000161,0.002496,0.013423,0.013441
X25519,10,194,200,0.000154,0.002734,0.013829,0.013859
X25519,10,195,200,0.000149,0.002921,0.013935,0.013966
X25519,10,196,200,0.000167,0.002894,0.013830,0.013846
X25519,10,197,200,0.000165,0.002482,0.013689,0.013723
X25519,10,198,200,0.000131,0.002458,0.013332,0.013348
X25519,10,199,200,0.000143,0.002457,0.013436,0.013479
X25519,10,200,200,0.000161,0.002484,0.013359,0.013377
X25519,50,1,200,0.000183,0.002956,0.054243,0.054283
X25519,50,2,200,0.000160,0.002739,0.054324,0.054369
X25519,50,3,200,0.000193,0.002953,0.054224,0.054250
X25519,50,4,200,0.000145,0.002957,0.053987,0.054019
X25519,50,5,200,0.000212,0.002756,0.054261,0.054312
X25519,50,6,200,0.000205,0.002727,0.054536,0.054593
X25519,50,7,200,0.000181,0.002622,0.053697,0.053723
X25519,50,8,200,0.000180,0.002966,0.054463,0.054509
X25519,50,9,200,0.000204,0.003340,0.055089,0.055148
X25519,50,10,200,0.000280,0.002716,0.053848,0.053866
X25519,50,11,200,0.000168,0.002834,0.054113,0.054147
X25519,50,12,200,0.000245,0.003295,0.054669,0.054723
X25519,50,13,200,0.000224,0.002742,0.053773,0.053793
